Date Time Field[G] Current[A] Source Channel
07-07-2022 20-18-18 104.895 0.2997 "Power supplay" 1
07-07-2022 20-22-15 99.645 0.2847 "Power supplay" 1
07-07-2022 20-26-12 94.605 0.2703 "Power supplay" 1
07-07-2022 20-30-08 88.375 0.2525 "Power supplay" 1
07-07-2022 20-34-07 84.84 0.2424 "Power supplay" 1
07-07-2022 20-38-05 79.73 0.2278 "Power supplay" 1
07-07-2022 20-42-02 74.48 0.2128 "Power supplay" 1
07-07-2022 20-45-59 70 0.2 "Power supplay" 1
07-07-2022 20-49-56 64.575 0.1845 "Power supplay" 1
07-07-2022 20-53-54 60.06 0.1716 "Power supplay" 1
07-07-2022 20-57-50 54.635 0.1561 "Power supplay" 1
07-07-2022 21-01-47 49.455 0.1413 "Power supplay" 1
07-07-2022 21-05-44 44.485 0.1271 "Power supplay" 1
07-07-2022 21-10-18 39.9 0.114 "Power supplay" 1
07-07-2022 21-14-18 34.335 0.0981 "Power supplay" 1
07-07-2022 21-18-18 30.1 0.086 "Power supplay" 1
07-07-2022 21-22-16 25.095 0.0717 "Power supplay" 1
07-07-2022 21-26-14 19.075 0.0545 "Power supplay" 1
07-07-2022 21-30-13 15.365 0.0439 "Power supplay" 1
07-07-2022 21-34-11 11.025 0.0315 "Power supplay" 1
07-07-2022 21-38-29 4.9 0.014 "Power supplay" 1
07-07-2022 21-44-12 0.56 0.0016 "Power supplay" 1
07-07-2022 21-48-26 -4.41 -0.0126 "Power supplay" 1
07-07-2022 21-52-25 -10.465 -0.0299 "Power supplay" 1
07-07-2022 21-56-43 -14.385 -0.0411 "Power supplay" 1
07-07-2022 22-00-58 -19.25 -0.055 "Power supplay" 1
07-07-2022 22-04-59 -25.13 -0.0718 "Power supplay" 1
07-07-2022 22-08-57 -29.89 -0.0854 "Power supplay" 1
07-07-2022 22-12-56 -35.175 -0.1005 "Power supplay" 1
07-07-2022 22-16-54 -40.53 -0.1158 "Power supplay" 1
07-07-2022 22-20-52 -45.535 -0.1301 "Power supplay" 1
07-07-2022 22-24-49 -50.54 -0.1444 "Power supplay" 1
07-07-2022 22-28-47 -55.51 -0.1586 "Power supplay" 1
07-07-2022 22-32-44 -60.305 -0.1723 "Power supplay" 1
07-07-2022 22-36-42 -65.38 -0.1868 "Power supplay" 1
07-07-2022 22-40-42 -69.72 -0.1992 "Power supplay" 1
07-07-2022 22-44-57 -74.83 -0.2138 "Power supplay" 1
07-07-2022 22-48-56 -79.975 -0.2285 "Power supplay" 1
07-07-2022 22-52-54 -85.26 -0.2436 "Power supplay" 1
07-07-2022 22-56-55 -90.23 -0.2578 "Power supplay" 1
07-07-2022 23-00-52 -94.955 -0.2713 "Power supplay" 1
07-07-2022 23-04-50 -100.065 -0.2859 "Power supplay" 1
07-07-2022 23-08-48 -105.035 -0.3001 "Power supplay" 1
07-07-2022 23-12-46 -110.32 -0.3152 "Power supplay" 1
07-07-2022 23-16-43 -115.01 -0.3286 "Power supplay" 1
07-07-2022 23-20-41 -119.91 -0.3426 "Power supplay" 1
07-07-2022 23-24-39 -125.23 -0.3578 "Power supplay" 1
07-07-2022 23-28-36 -130.305 -0.3723 "Power supplay" 1
07-07-2022 23-32-40 -134.225 -0.3835 "Power supplay" 1
07-07-2022 23-36-38 -140.35 -0.401 "Power supplay" 1
07-07-2022 23-40-35 -144.935 -0.4141 "Power supplay" 1
07-07-2022 23-44-33 -150.15 -0.429 "Power supplay" 1
07-07-2022 23-48-31 -155.225 -0.4435 "Power supplay" 1
07-07-2022 23-52-28 -160.16 -0.4576 "Power supplay" 1
07-07-2022 23-56-24 -166.705 -0.4763 "Power supplay" 1
08-07-2022 00-00-27 -169.96 -0.4856 "Power supplay" 1
08-07-2022 00-04-24 -174.825 -0.4995 "Power supplay" 1
08-07-2022 00-08-20 -180.6 -0.516 "Power supplay" 1
08-07-2022 00-12-19 -185.15 -0.529 "Power supplay" 1
08-07-2022 00-16-14 -190.68 -0.5448 "Power supplay" 1
08-07-2022 00-20-12 -194.985 -0.5571 "Power supplay" 1
08-07-2022 00-24-08 -200.165 -0.5719 "Power supplay" 1
08-07-2022 00-28-04 -205.205 -0.5863 "Power supplay" 1
08-07-2022 00-31-59 -211.225 -0.6035 "Power supplay" 1
08-07-2022 00-35-58 -214.865 -0.6139 "Power supplay" 1
08-07-2022 00-39-56 -220.185 -0.6291 "Power supplay" 1
08-07-2022 00-43-54 -225.435 -0.6441 "Power supplay" 1
08-07-2022 00-47-52 -230.37 -0.6582 "Power supplay" 1
08-07-2022 00-51-51 -234.29 -0.6694 "Power supplay" 1
08-07-2022 00-55-52 -239.89 -0.6854 "Power supplay" 1
08-07-2022 00-59-49 -245.105 -0.7003 "Power supplay" 1
08-07-2022 01-03-47 -250.005 -0.7143 "Power supplay" 1
08-07-2022 01-07-44 -245.42 -0.7012 "Power supplay" 1
08-07-2022 01-11-42 -239.96 -0.6856 "Power supplay" 1
08-07-2022 01-15-39 -235.095 -0.6717 "Power supplay" 1
08-07-2022 01-19-36 -229.32 -0.6552 "Power supplay" 1
08-07-2022 01-23-35 -224.84 -0.6424 "Power supplay" 1
08-07-2022 01-27-33 -220.01 -0.6286 "Power supplay" 1
08-07-2022 01-31-31 -214.41 -0.6126 "Power supplay" 1
08-07-2022 01-35-29 -209.895 -0.5997 "Power supplay" 1
08-07-2022 01-39-27 -204.715 -0.5849 "Power supplay" 1
08-07-2022 01-43-24 -199.99 -0.5714 "Power supplay" 1
08-07-2022 01-47-23 -195.09 -0.5574 "Power supplay" 1
08-07-2022 01-51-22 -189.98 -0.5428 "Power supplay" 1
08-07-2022 01-55-20 -185.185 -0.5291 "Power supplay" 1
08-07-2022 01-59-17 -179.865 -0.5139 "Power supplay" 1
08-07-2022 02-03-15 -175 -0.5 "Power supplay" 1
08-07-2022 02-07-13 -169.785 -0.4851 "Power supplay" 1
08-07-2022 02-11-10 -164.465 -0.4699 "Power supplay" 1
08-07-2022 02-15-08 -159.6 -0.456 "Power supplay" 1
08-07-2022 02-19-06 -155.12 -0.4432 "Power supplay" 1
08-07-2022 02-23-04 -149.835 -0.4281 "Power supplay" 1
08-07-2022 02-27-03 -144.655 -0.4133 "Power supplay" 1
08-07-2022 02-31-00 -138.845 -0.3967 "Power supplay" 1
08-07-2022 02-34-59 -135.065 -0.3859 "Power supplay" 1
08-07-2022 02-38-57 -129.815 -0.3709 "Power supplay" 1
08-07-2022 02-42-55 -124.425 -0.3555 "Power supplay" 1
08-07-2022 02-46-53 -119.84 -0.3424 "Power supplay" 1
08-07-2022 02-50-50 -115.01 -0.3286 "Power supplay" 1
08-07-2022 02-54-49 -110.005 -0.3143 "Power supplay" 1
08-07-2022 02-58-47 -104.615 -0.2989 "Power supplay" 1
08-07-2022 03-02-44 -99.715 -0.2849 "Power supplay" 1
08-07-2022 03-06-42 -98.56 -0.2816 "Power supplay" 1
08-07-2022 03-10-44 -90.125 -0.2575 "Power supplay" 1
08-07-2022 03-14-43 -84.735 -0.2421 "Power supplay" 1
08-07-2022 03-18-40 -79.625 -0.2275 "Power supplay" 1
08-07-2022 03-22-37 -74.83 -0.2138 "Power supplay" 1
08-07-2022 03-26-35 -69.825 -0.1995 "Power supplay" 1
08-07-2022 03-30-32 -64.575 -0.1845 "Power supplay" 1
08-07-2022 03-34-29 -59.92 -0.1712 "Power supplay" 1
08-07-2022 03-38-27 -54.53 -0.1558 "Power supplay" 1
08-07-2022 03-42-25 -49.63 -0.1418 "Power supplay" 1
08-07-2022 03-46-23 -44.8 -0.128 "Power supplay" 1
08-07-2022 03-50-21 -40.145 -0.1147 "Power supplay" 1
08-07-2022 03-54-19 -34.405 -0.0983 "Power supplay" 1
08-07-2022 03-58-14 -29.785 -0.0851 "Power supplay" 1
08-07-2022 04-02-14 -43.61 -0.1246 "Power supplay" 1
08-07-2022 04-06-30 -21.315 -0.0609 "Power supplay" 1
08-07-2022 04-10-35 -14.385 -0.0411 "Power supplay" 1
08-07-2022 04-14-33 -11.2 -0.032 "Power supplay" 1
08-07-2022 04-18-35 -4.48 -0.0128 "Power supplay" 1
08-07-2022 04-22-34 0.315 0.0009 "Power supplay" 1
08-07-2022 04-26-37 5.145 0.0147 "Power supplay" 1
08-07-2022 04-30-42 9.625 0.0275 "Power supplay" 1
08-07-2022 04-34-41 13.51 0.0386 "Power supplay" 1
08-07-2022 04-38-42 19.985 0.0571 "Power supplay" 1
08-07-2022 04-42-41 24.535 0.0701 "Power supplay" 1
08-07-2022 04-46-40 29.435 0.0841 "Power supplay" 1
08-07-2022 04-50-40 34.72 0.0992 "Power supplay" 1
08-07-2022 04-54-39 40.53 0.1158 "Power supplay" 1
08-07-2022 04-58-40 45.535 0.1301 "Power supplay" 1
08-07-2022 05-02-41 50.4 0.144 "Power supplay" 1
08-07-2022 05-06-39 55.195 0.1577 "Power supplay" 1
08-07-2022 05-10-36 60.025 0.1715 "Power supplay" 1
08-07-2022 05-14-34 65.135 0.1861 "Power supplay" 1
08-07-2022 05-18-32 70.245 0.2007 "Power supplay" 1
08-07-2022 05-22-30 75.32 0.2152 "Power supplay" 1
08-07-2022 05-26-27 80.255 0.2293 "Power supplay" 1
08-07-2022 05-30-26 85.12 0.2432 "Power supplay" 1
08-07-2022 05-34-23 90.265 0.2579 "Power supplay" 1
08-07-2022 05-38-20 95.305 0.2723 "Power supplay" 1
08-07-2022 05-42-19 100.415 0.2869 "Power supplay" 1
08-07-2022 05-46-16 105.455 0.3013 "Power supplay" 1
08-07-2022 05-50-14 110.215 0.3149 "Power supplay" 1
08-07-2022 05-54-25 114.765 0.3279 "Power supplay" 1
08-07-2022 05-58-26 120.12 0.3432 "Power supplay" 1
08-07-2022 06-02-25 125.09 0.3574 "Power supplay" 1
08-07-2022 06-06-22 130.025 0.3715 "Power supplay" 1
08-07-2022 06-10-20 134.89 0.3854 "Power supplay" 1
08-07-2022 06-14-18 140.525 0.4015 "Power supplay" 1
08-07-2022 06-18-18 144.935 0.4141 "Power supplay" 1
08-07-2022 06-22-15 149.905 0.4283 "Power supplay" 1
08-07-2022 06-26-13 154.945 0.4427 "Power supplay" 1
08-07-2022 06-30-10 160.37 0.4582 "Power supplay" 1
08-07-2022 06-34-07 165.165 0.4719 "Power supplay" 1
08-07-2022 06-38-04 169.855 0.4853 "Power supplay" 1
08-07-2022 06-42-02 174.86 0.4996 "Power supplay" 1
08-07-2022 06-46-00 179.97 0.5142 "Power supplay" 1
08-07-2022 06-49-58 184.765 0.5279 "Power supplay" 1
08-07-2022 06-53-55 189.77 0.5422 "Power supplay" 1
08-07-2022 06-57-53 195.44 0.5584 "Power supplay" 1
08-07-2022 07-01-50 200.025 0.5715 "Power supplay" 1
08-07-2022 07-05-47 204.82 0.5852 "Power supplay" 1
08-07-2022 07-09-45 204.155 0.5833 "Power supplay" 1
08-07-2022 07-13-41 215.39 0.6154 "Power supplay" 1
08-07-2022 07-17-39 220.08 0.6288 "Power supplay" 1
08-07-2022 07-21-36 225.085 0.6431 "Power supplay" 1
08-07-2022 07-25-34 230.125 0.6575 "Power supplay" 1
08-07-2022 07-29-31 234.78 0.6708 "Power supplay" 1
08-07-2022 07-33-27 240.17 0.6862 "Power supplay" 1
08-07-2022 07-37-24 245.315 0.7009 "Power supplay" 1
08-07-2022 07-41-20 250.425 0.7155 "Power supplay" 1
08-07-2022 07-45-43 0.175 0.0005 "Power supplay" 1
08-07-2022 07-46-21 0 0 "Power supplay" 2
10-07-2022 11-03-51 -998.725 -1.5365 "Power supplay" 2
10-07-2022 11-07-59 -999.96 -1.5384 "Power supplay" 2
10-07-2022 11-08-21 -999.765 -1.5381 "Power supplay" 2
10-07-2022 11-08-59 -951.08 -1.4632 "Power supplay" 2
10-07-2022 11-09-36 -901.225 -1.3865 "Power supplay" 2
10-07-2022 11-10-12 -851.24 -1.3096 "Power supplay" 2
10-07-2022 11-10-50 -801.06 -1.2324 "Power supplay" 2
10-07-2022 11-11-28 -751.075 -1.1555 "Power supplay" 2
10-07-2022 11-12-06 -701.025 -1.0785 "Power supplay" 2
10-07-2022 11-12-42 -651.235 -1.0019 "Power supplay" 2
10-07-2022 11-13-19 -601.055 -0.9247 "Power supplay" 2
10-07-2022 11-13-58 -551.005 -0.8477 "Power supplay" 2
10-07-2022 11-14-35 -501.085 -0.7709 "Power supplay" 2
10-07-2022 11-15-13 -450.97 -0.6938 "Power supplay" 2
10-07-2022 11-15-50 -401.05 -0.617 "Power supplay" 2
10-07-2022 11-16-28 -351.065 -0.5401 "Power supplay" 2
10-07-2022 11-17-04 -301.08 -0.4632 "Power supplay" 2
10-07-2022 11-17-42 -251.03 -0.3862 "Power supplay" 2
10-07-2022 11-18-21 -200.98 -0.3092 "Power supplay" 2
10-07-2022 11-18-59 -150.995 -0.2323 "Power supplay" 2
10-07-2022 11-19-36 -101.01 -0.1554 "Power supplay" 2
10-07-2022 11-20-14 -51.155 -0.0787 "Power supplay" 2
10-07-2022 11-20-52 -1.3 -0.002 "Power supplay" 2
10-07-2022 11-21-33 48.75 0.075 "Power supplay" 2
10-07-2022 11-22-10 98.865 0.1521 "Power supplay" 2
10-07-2022 11-22-48 148.915 0.2291 "Power supplay" 2
10-07-2022 11-23-26 198.965 0.3061 "Power supplay" 2
10-07-2022 11-24-04 248.885 0.3829 "Power supplay" 2
10-07-2022 11-24-42 298.935 0.4599 "Power supplay" 2
10-07-2022 11-25-19 348.855 0.5367 "Power supplay" 2
10-07-2022 11-25-56 398.84 0.6136 "Power supplay" 2
10-07-2022 11-26-34 448.825 0.6905 "Power supplay" 2
10-07-2022 11-27-12 498.94 0.7676 "Power supplay" 2
10-07-2022 11-27-49 548.795 0.8443 "Power supplay" 2
10-07-2022 11-28-26 598.845 0.9213 "Power supplay" 2
10-07-2022 11-30-36 0.13 0.0002 "Power supplay" 2
10-07-2022 11-33-30 -798.915 -1.2291 "Power supplay" 2
10-07-2022 11-34-05 -761.215 -1.1711 "Power supplay" 2
10-07-2022 11-34-39 -721.24 -1.1096 "Power supplay" 2
10-07-2022 11-35-14 -681.135 -1.0479 "Power supplay" 2
10-07-2022 11-35-49 -641.095 -0.9863 "Power supplay" 2
10-07-2022 11-36-24 -601.25 -0.925 "Power supplay" 2
10-07-2022 11-36-59 -561.21 -0.8634 "Power supplay" 2
10-07-2022 11-37-34 -521.04 -0.8016 "Power supplay" 2
10-07-2022 11-38-08 -481.195 -0.7403 "Power supplay" 2
10-07-2022 11-38-43 -441.09 -0.6786 "Power supplay" 2
10-07-2022 11-39-18 -401.115 -0.6171 "Power supplay" 2
10-07-2022 11-39-53 -361.075 -0.5555 "Power supplay" 2
10-07-2022 11-40-28 -321.035 -0.4939 "Power supplay" 2
10-07-2022 11-41-03 -281.125 -0.4325 "Power supplay" 2
10-07-2022 11-41-38 -241.02 -0.3708 "Power supplay" 2
10-07-2022 11-42-15 -200.98 -0.3092 "Power supplay" 2
10-07-2022 11-42-49 -161.33 -0.2482 "Power supplay" 2
10-07-2022 11-43-25 -120.965 -0.1861 "Power supplay" 2
10-07-2022 11-44-00 -81.25 -0.125 "Power supplay" 2
10-07-2022 11-44-36 -41.015 -0.0631 "Power supplay" 2
10-07-2022 11-44-49 -4.355 -0.0067 "Power supplay" 2
10-07-2022 11-45-29 38.87 0.0598 "Power supplay" 2
10-07-2022 11-46-04 78.975 0.1215 "Power supplay" 2
10-07-2022 11-46-39 118.755 0.1827 "Power supplay" 2
10-07-2022 11-47-15 158.99 0.2446 "Power supplay" 2
10-07-2022 11-47-51 198.965 0.3061 "Power supplay" 2
10-07-2022 11-48-25 238.745 0.3673 "Power supplay" 2
10-07-2022 11-49-02 279.045 0.4293 "Power supplay" 2
10-07-2022 11-49-37 318.89 0.4906 "Power supplay" 2
10-07-2022 11-50-14 358.93 0.5522 "Power supplay" 2
10-07-2022 11-50-50 398.97 0.6138 "Power supplay" 2
10-07-2022 11-51-25 438.945 0.6753 "Power supplay" 2
10-07-2022 11-52-02 478.985 0.7369 "Power supplay" 2
10-07-2022 11-52-38 518.96 0.7984 "Power supplay" 2
10-07-2022 11-53-14 558.87 0.8598 "Power supplay" 2
10-07-2022 11-53-50 598.975 0.9215 "Power supplay" 2
10-07-2022 11-54-26 639.015 0.9831 "Power supplay" 2
10-07-2022 11-55-00 678.795 1.0443 "Power supplay" 2
10-07-2022 11-55-36 718.835 1.1059 "Power supplay" 2
10-07-2022 11-56-12 758.875 1.1675 "Power supplay" 2
10-07-2022 11-56-46 798.785 1.2289 "Power supplay" 2
10-07-2022 11-58-01 1.105 0.0017 "Power supplay" 2
10-07-2022 12-05-37 48.88 0.0752 "Power supplay" 2
10-07-2022 12-06-18 26.13 0.0402 "Power supplay" 2
10-07-2022 12-07-28 48.815 0.0751 "Power supplay" 2
10-07-2022 12-19-34 260.645 0.7447 "Power supplay" 1
10-07-2022 12-21-45 241.185 0.6891 "Power supplay" 1
10-07-2022 12-23-55 222.845 0.6367 "Power supplay" 1
10-07-2022 12-26-05 199.36 0.5696 "Power supplay" 1
10-07-2022 12-28-27 180.915 0.5169 "Power supplay" 1
10-07-2022 12-30-40 158.9 0.454 "Power supplay" 1
10-07-2022 12-32-50 141.225 0.4035 "Power supplay" 1
10-07-2022 12-35-04 118.825 0.3395 "Power supplay" 1
10-07-2022 12-37-14 101.08 0.2888 "Power supplay" 1
10-07-2022 12-39-23 82.46 0.2356 "Power supplay" 1
10-07-2022 12-41-34 65.205 0.1863 "Power supplay" 1
10-07-2022 12-44-13 39.62 0.1132 "Power supplay" 1
10-07-2022 12-46-28 18.305 0.0523 "Power supplay" 1
10-07-2022 12-48-36 12.25 0.035 "Power supplay" 1
10-07-2022 12-50-48 -0.84 -0.0024 "Power supplay" 1
10-07-2022 12-53-19 -9.31 -0.0266 "Power supplay" 1
10-07-2022 12-55-47 -19.355 -0.0553 "Power supplay" 1
10-07-2022 12-57-58 -29.925 -0.0855 "Power supplay" 1
10-07-2022 13-00-08 -39.585 -0.1131 "Power supplay" 1
10-07-2022 13-02-16 -50.785 -0.1451 "Power supplay" 1
10-07-2022 13-04-24 -60.62 -0.1732 "Power supplay" 1
10-07-2022 13-06-33 -66.745 -0.1907 "Power supplay" 1
10-07-2022 13-08-41 -80.78 -0.2308 "Power supplay" 1
10-07-2022 13-10-52 -84.21 -0.2406 "Power supplay" 1
10-07-2022 13-13-20 -99.995 -0.2857 "Power supplay" 1
10-07-2022 13-15-28 -120.785 -0.3451 "Power supplay" 1
10-07-2022 13-17-39 -137.62 -0.3932 "Power supplay" 1
10-07-2022 13-20-01 -159.32 -0.4552 "Power supplay" 1
10-07-2022 13-22-11 -178.22 -0.5092 "Power supplay" 1
10-07-2022 13-24-22 -196.875 -0.5625 "Power supplay" 1
10-07-2022 13-26-34 -214.445 -0.6127 "Power supplay" 1
10-07-2022 13-28-45 -240.975 -0.6885 "Power supplay" 1
10-07-2022 13-31-13 -259.945 -0.7427 "Power supplay" 1
10-07-2022 13-33-25 -240.205 -0.6863 "Power supplay" 1
10-07-2022 13-35-35 -219.695 -0.6277 "Power supplay" 1
10-07-2022 13-37-49 -198.59 -0.5674 "Power supplay" 1
10-07-2022 13-39-58 -180.705 -0.5163 "Power supplay" 1
10-07-2022 13-42-08 -162.47 -0.4642 "Power supplay" 1
10-07-2022 13-44-18 -144.305 -0.4123 "Power supplay" 1
10-07-2022 13-46-29 -126.63 -0.3618 "Power supplay" 1
10-07-2022 13-48-39 -98.875 -0.2825 "Power supplay" 1
10-07-2022 13-50-48 -78.75 -0.225 "Power supplay" 1
10-07-2022 13-53-14 -59.78 -0.1708 "Power supplay" 1
10-07-2022 13-55-25 -40.25 -0.115 "Power supplay" 1
10-07-2022 13-57-35 -22.75 -0.065 "Power supplay" 1
10-07-2022 13-59-59 -0.945 -0.0027 "Power supplay" 1
10-07-2022 14-02-12 19.285 0.0551 "Power supplay" 1
10-07-2022 14-04-25 30.415 0.0869 "Power supplay" 1
10-07-2022 14-06-32 43.89 0.1254 "Power supplay" 1
10-07-2022 14-08-40 50.47 0.1442 "Power supplay" 1
10-07-2022 14-10-47 60.97 0.1742 "Power supplay" 1
10-07-2022 14-12-55 69.09 0.1974 "Power supplay" 1
10-07-2022 14-15-04 79.905 0.2283 "Power supplay" 1
10-07-2022 14-17-12 85.995 0.2457 "Power supplay" 1
10-07-2022 14-19-31 99.085 0.2831 "Power supplay" 1
10-07-2022 14-21-38 110.46 0.3156 "Power supplay" 1
10-07-2022 14-23-46 120.435 0.3441 "Power supplay" 1
10-07-2022 14-25-55 127.715 0.3649 "Power supplay" 1
10-07-2022 14-28-05 140.105 0.4003 "Power supplay" 1
10-07-2022 14-30-15 156.415 0.4469 "Power supplay" 1
10-07-2022 14-32-36 179.375 0.5125 "Power supplay" 1
10-07-2022 14-34-42 200.2 0.572 "Power supplay" 1
10-07-2022 14-36-52 216.72 0.6192 "Power supplay" 1
10-07-2022 14-38-59 240.765 0.6879 "Power supplay" 1
10-07-2022 14-41-08 260.47 0.7442 "Power supplay" 1
10-07-2022 14-43-42 0.245 0.0007 "Power supplay" 1
10-07-2022 14-44-20 1.235 0.0019 "Power supplay" 2
18-09-2022 12-34-08 -1.2404056e-05 -3.544016e-11 Ketihley 1
18-09-2022 12-34-45 -1.400532e-06 -4.00152e-12 Ketihley 1
18-09-2022 12-35-32 -1.0637165e-05 -3.03919e-11 Ketihley 1
19-09-2022 16-26-08 -0.37138115 -1.061089e-06 Ketihley 1
19-09-2022 16-27-35 -0.53518535 -1.529101e-06 Ketihley 1
19-09-2022 16-28-15 -0.20758997 -5.931142e-07 Ketihley 1
19-09-2022 16-31-28 -0.453278 -1.29508e-06 Ketihley 1
19-09-2022 16-34-47 -0.33043598 -9.441028e-07 Ketihley 1
19-09-2022 16-35-01 -0.6170808 -1.763088e-06 Ketihley 1
19-09-2022 16-35-06 -0.371385 -1.0611e-06 Ketihley 1
19-09-2022 16-50-19 -0.125681605 -3.590903e-07 Ketihley 1
19-09-2022 16-50-34 -0.4532794 -1.295084e-06 Ketihley 1
19-09-2022 16-50-38 -0.289470335 -8.270581e-07 Ketihley 1
19-09-2022 16-58-57 -0.24853143 -7.100898e-07 Ketihley 1
20-09-2022 09-33-01 -0.207525045 -5.929287e-07 Ketihley 1
20-09-2022 09-33-16 -0.125634495 -3.589557e-07 Ketihley 1
20-09-2022 09-33-20 0.07911477 2.260422e-07 Ketihley 1
20-09-2022 10-09-19 -0.166615435 -4.760441e-07 Ketihley 1
20-09-2022 10-11-03 0.120039675 3.429705e-07 Ketihley 1
20-09-2022 10-14-15 -0.28946015 -8.27029e-07 Ketihley 1
20-09-2022 10-27-36 -0.4123175 -1.17805e-06 Ketihley 1
20-09-2022 10-36-00 -0.4942119 -1.412034e-06 Ketihley 1
20-09-2022 10-38-59 -0.00281906975 -8.054485e-09 Ketihley 1
20-09-2022 10-46-00 0.4066895 1.16197e-06 Ketihley 1
20-09-2022 10-48-18 -0.6170745 -1.76307e-06 Ketihley 1
20-09-2022 10-48-29 -0.043769425 -1.250555e-07 Ketihley 1
20-09-2022 10-50-42 -0.248514875 -7.100425e-07 Ketihley 1
20-09-2022 11-19-54 -0.125672715 -3.590649e-07 Ketihley 1
20-09-2022 11-22-02 -0.330413055 -9.440373e-07 Ketihley 1
20-09-2022 12-08-45 -0.125685455 -3.591013e-07 Ketihley 1
20-09-2022 12-09-00 -0.33043598 -9.441028e-07 Ketihley 1
20-09-2022 12-09-04 -0.20758234 -5.930924e-07 Ketihley 1
20-09-2022 12-09-37 -0.16662688 -4.760768e-07 Ketihley 1
20-09-2022 12-09-52 0.20191745 5.76907e-07 Ketihley 1
20-09-2022 12-09-56 -0.49422975 -1.412085e-06 Ketihley 1
20-09-2022 12-12-15 -0.41234305 -1.178123e-06 Ketihley 1
20-09-2022 12-12-29 -0.33044872 -9.441392e-07 Ketihley 1
20-09-2022 12-12-33 -0.53518535 -1.529101e-06 Ketihley 1
20-09-2022 14-28-40 -0.330393945 -9.439827e-07 Ketihley 1
20-09-2022 14-30-54 -0.4532577 -1.295022e-06 Ketihley 1
20-09-2022 14-32-40 -0.289451225 -8.270035e-07 Ketihley 1
20-09-2022 14-36-59 -0.16661162 -4.760332e-07 Ketihley 1
20-09-2022 14-51-06 -0.166615435 -4.760441e-07 Ketihley 1
20-09-2022 14-51-20 -0.16660651 -4.760186e-07 Ketihley 1
20-09-2022 14-51-24 0.20194804 5.769944e-07 Ketihley 1
20-09-2022 14-51-34 -0.12566505 -3.59043e-07 Ketihley 1
20-09-2022 14-51-49 -0.043768165 -1.250519e-07 Ketihley 1
20-09-2022 14-51-53 -0.20756323 -5.930378e-07 Ketihley 1
20-09-2022 16-03-57 0.038110905 1.088883e-07 Ketihley 1
20-09-2022 16-07-43 -0.20758745 -5.93107e-07 Ketihley 1
22-09-2022 09-03-40 -0.125659975 -3.590285e-07 Ketihley 1
22-09-2022 10-58-59 0.023097368 6.599248e-08 Ketihley 1
22-09-2022 11-06-03 0.037460115 1.070289e-07 Ketihley 1
22-09-2022 11-12-22 -0.12567653 -3.590758e-07 Ketihley 1
22-09-2022 15-12-24 -0.16665999 -4.761714e-07 Ketihley 1
22-09-2022 15-12-39 -0.16666125 -4.76175e-07 Ketihley 1
22-09-2022 15-12-44 -0.49425915 -1.412169e-06 Ketihley 1
22-09-2022 15-57-14 -0.12569816 -3.591376e-07 Ketihley 1
22-09-2022 15-59-19 0.027200474 7.771564e-08 Ketihley 1
22-09-2022 16-33-57 -0.289498335 -8.271381e-07 Ketihley 1
22-09-2022 16-36-01 0.04771718 1.363348e-07 Ketihley 1
