Date Time Field_G Current_A Source
20-06-2021 03-08-18 -639.8230626 -0.4697673 Ketihley
20-06-2021 03-08-23 -629.8831866 -0.4624693 Ketihley
20-06-2021 03-08-28 -619.8208668 -0.4550814 Ketihley
20-06-2021 03-08-33 -609.8828976 -0.4477848 Ketihley
20-06-2021 03-08-38 -599.816628 -0.440394 Ketihley
20-06-2021 03-08-43 -589.8880566 -0.4331043 Ketihley
20-06-2021 03-08-48 -579.8031276 -0.4256998 Ketihley
20-06-2021 03-08-53 -569.8836816 -0.4184168 Ketihley
20-06-2021 03-08-58 -559.9432608 -0.4111184 Ketihley
20-06-2021 03-09-03 -549.8900664 -0.4037372 Ketihley
20-06-2021 03-09-08 -539.9258106 -0.3964213 Ketihley
20-06-2021 03-09-14 -529.8382938 -0.3890149 Ketihley
20-06-2021 03-09-19 -519.8796222 -0.3817031 Ketihley
20-06-2021 03-09-24 -509.7757614 -0.3742847 Ketihley
20-06-2021 03-09-29 -499.84719 -0.366995 Ketihley
20-06-2021 03-09-34 -489.8956008 -0.3596884 Ketihley
20-06-2021 03-09-39 -479.8188438 -0.3522899 Ketihley
20-06-2021 03-09-44 -469.841649 -0.3449645 Ketihley
20-06-2021 03-09-49 -459.7436448 -0.3375504 Ketihley
20-06-2021 03-09-54 -449.8063566 -0.3302543 Ketihley
20-06-2021 03-09-59 -439.8739716 -0.3229618 Ketihley
20-06-2021 03-10-04 -429.809745 -0.3155725 Ketihley
20-06-2021 03-10-09 -419.8573386 -0.3082653 Ketihley
20-06-2021 03-10-14 -409.8045528 -0.3008844 Ketihley
20-06-2021 03-10-19 -399.8864688 -0.2936024 Ketihley
20-06-2021 03-10-24 -389.7954108 -0.2861934 Ketihley
20-06-2021 03-10-29 -379.8701082 -0.2789061 Ketihley
20-06-2021 03-10-34 -369.925329 -0.2716045 Ketihley
20-06-2021 03-10-39 -359.86764 -0.26422 Ketihley
20-06-2021 03-10-45 -349.9111476 -0.2569098 Ketihley
20-06-2021 03-10-50 -339.8051076 -0.2494898 Ketihley
20-06-2021 03-10-55 -329.8693176 -0.2421948 Ketihley
20-06-2021 03-11-00 -319.7579658 -0.2347709 Ketihley
20-06-2021 03-11-05 -309.8274876 -0.2274798 Ketihley
20-06-2021 03-11-10 -299.8644576 -0.2201648 Ketihley
20-06-2021 03-11-15 -289.7687688 -0.2127524 Ketihley
20-06-2021 03-11-20 -279.8252154 -0.2054517 Ketihley
20-06-2021 03-11-25 -269.7283008 -0.1980384 Ketihley
20-06-2021 03-11-30 -259.7886972 -0.1907406 Ketihley
20-06-2021 03-11-35 -249.8463696 -0.1834408 Ketihley
20-06-2021 03-11-40 -239.7795552 -0.1760496 Ketihley
20-06-2021 03-11-45 -229.8309624 -0.1687452 Ketihley
20-06-2021 03-11-50 -219.747804 -0.161342 Ketihley
20-06-2021 03-11-55 -209.8332612 -0.1540626 Ketihley
20-06-2021 03-12-00 -199.752963 -0.1466615 Ketihley
20-06-2021 03-12-05 -189.8277966 -0.1393743 Ketihley
20-06-2021 03-12-10 -179.8811106 -0.1320713 Ketihley
20-06-2021 03-12-15 -169.8014934 -0.1246707 Ketihley
20-06-2021 03-12-20 -159.8663844 -0.1173762 Ketihley
20-06-2021 03-12-25 -149.7674268 -0.1099614 Ketihley
20-06-2021 03-12-30 -139.8244182 -0.1026611 Ketihley
20-06-2021 03-12-35 -129.72027138 -0.09524249 Ketihley
20-06-2021 03-12-40 -119.78979318 -0.08795139 Ketihley
20-06-2021 03-12-45 -109.82853378 -0.08063769 Ketihley
20-06-2021 03-12-50 -99.72602136 -0.07322028 Ketihley
20-06-2021 03-12-55 -89.78874678 -0.06592419 Ketihley
20-06-2021 03-13-01 -79.67028534 -0.05849507 Ketihley
20-06-2021 03-13-05 -69.7489734 -0.0512107 Ketihley
20-06-2021 03-13-10 -59.80430316 -0.04390918 Ketihley
20-06-2021 03-13-15 -49.71772614 -0.03650347 Ketihley
20-06-2021 03-13-20 -39.79073466 -0.02921493 Ketihley
20-06-2021 03-13-26 -29.72239482 -0.02182261 Ketihley
20-06-2021 03-13-31 -19.8033438 -0.0145399 Ketihley
20-06-2021 03-13-36 -9.701432022 -0.007122931 Ketihley
20-06-2021 03-13-41 0.214197654 0.000157267 Ketihley
20-06-2021 03-13-58 0.2170461408 0.0001593584 Ketihley
20-06-2021 03-14-03 9.972036906 0.007321613 Ketihley
20-06-2021 03-14-08 20.03865654 0.01471267 Ketihley
20-06-2021 03-14-13 29.97880494 0.02201087 Ketihley
20-06-2021 03-14-18 40.04030754 0.02939817 Ketihley
20-06-2021 03-14-23 49.96731264 0.03668672 Ketihley
20-06-2021 03-14-28 60.05499288 0.04409324 Ketihley
20-06-2021 03-14-33 69.97694496 0.05137808 Ketihley
20-06-2021 03-14-38 79.93136712 0.05868676 Ketihley
20-06-2021 03-14-44 90.01218288 0.06608824 Ketihley
20-06-2021 03-14-49 99.97914906 0.07340613 Ketihley
20-06-2021 03-14-54 110.06455476 0.08081098 Ketihley
20-06-2021 03-14-59 120.0000996 0.0881058 Ketihley
20-06-2021 03-15-04 129.95336406 0.09541363 Ketihley
20-06-2021 03-15-09 140.0323956 0.1028138 Ketihley
20-06-2021 03-15-14 150.0090456 0.1101388 Ketihley
20-06-2021 03-15-19 160.0864836 0.1175378 Ketihley
20-06-2021 03-15-24 170.0506032 0.1248536 Ketihley
20-06-2021 03-15-29 180.111561 0.1322405 Ketihley
20-06-2021 03-15-34 190.0414944 0.1395312 Ketihley
20-06-2021 03-15-39 199.994037 0.1468385 Ketihley
20-06-2021 03-15-44 210.0521346 0.1542233 Ketihley
20-06-2021 03-15-50 219.9933726 0.1615223 Ketihley
20-06-2021 03-15-55 230.0571906 0.1689113 Ketihley
20-06-2021 03-16-00 239.9955684 0.1762082 Ketihley
20-06-2021 03-16-05 250.0671498 0.1836029 Ketihley
20-06-2021 03-16-10 259.9879578 0.1908869 Ketihley
20-06-2021 03-16-15 269.9424072 0.1981956 Ketihley
20-06-2021 03-16-20 280.027881 0.2056005 Ketihley
20-06-2021 03-16-25 289.9839648 0.2129104 Ketihley
20-06-2021 03-16-30 300.070392 0.220316 Ketihley
20-06-2021 03-16-35 310.037508 0.227634 Ketihley
20-06-2021 03-16-41 319.9752048 0.2349304 Ketihley
20-06-2021 03-16-46 330.0665352 0.2423396 Ketihley
20-06-2021 03-16-51 340.0231638 0.2496499 Ketihley
20-06-2021 03-16-56 350.1031896 0.2570508 Ketihley
20-06-2021 03-17-01 360.0735744 0.2643712 Ketihley
20-06-2021 03-17-06 370.1375286 0.2717603 Ketihley
20-06-2021 03-17-11 380.0768598 0.2790579 Ketihley
20-06-2021 03-17-16 390.0078828 0.2863494 Ketihley
20-06-2021 03-17-21 400.0658442 0.2937341 Ketihley
20-06-2021 03-17-26 410.019204 0.301042 Ketihley
20-06-2021 03-17-31 420.0713088 0.3084224 Ketihley
20-06-2021 03-17-36 430.016088 0.315724 Ketihley
20-06-2021 03-17-41 440.0777268 0.3231114 Ketihley
20-06-2021 03-17-46 450.0304056 0.3304188 Ketihley
20-06-2021 03-17-51 459.9627906 0.3377113 Ketihley
20-06-2021 03-17-57 470.0444508 0.3451134 Ketihley
20-06-2021 03-18-02 480.0088428 0.3524294 Ketihley
20-06-2021 03-18-07 490.0994922 0.3598381 Ketihley
20-06-2021 03-18-12 500.0553036 0.3671478 Ketihley
20-06-2021 03-18-17 509.9890506 0.3744413 Ketihley
20-06-2021 03-18-22 520.0651266 0.3818393 Ketihley
20-06-2021 03-18-27 530.0380992 0.3891616 Ketihley
20-06-2021 03-18-32 540.118806 0.396563 Ketihley
20-06-2021 03-18-37 550.0819722 0.4038781 Ketihley
20-06-2021 03-18-42 560.155869 0.4112745 Ketihley
20-06-2021 03-18-47 570.0939744 0.4185712 Ketihley
20-06-2021 03-18-52 580.0150548 0.4258554 Ketihley
20-06-2021 03-18-58 590.0949444 0.4332562 Ketihley
20-06-2021 03-19-03 600.0281466 0.4405493 Ketihley
20-06-2021 03-19-08 610.086108 0.447934 Ketihley
20-06-2021 03-19-13 620.0353818 0.4552389 Ketihley
20-06-2021 03-19-18 630.0974292 0.4626266 Ketihley
20-06-2021 03-19-23 640.0397568 0.4699264 Ketihley
20-06-2021 03-19-28 649.959339 0.4772095 Ketihley
20-06-2021 03-19-33 660.0441318 0.4846139 Ketihley
20-06-2021 03-19-38 670.0123374 0.4919327 Ketihley
20-06-2021 03-19-43 680.0989008 0.4993384 Ketihley
20-06-2021 03-19-48 690.0673788 0.5066574 Ketihley
20-06-2021 03-19-53 700.1362362 0.5140501 Ketihley
20-06-2021 03-19-58 710.1013092 0.5213666 Ketihley
20-06-2021 03-20-03 720.0481314 0.5286697 Ketihley
20-06-2021 03-20-08 730.128021 0.5360705 Ketihley
20-06-2021 03-20-14 740.0851944 0.5433812 Ketihley
20-06-2021 03-20-19 750.1615428 0.5507794 Ketihley
20-06-2021 03-20-24 760.1037342 0.5580791 Ketihley
20-06-2021 03-20-29 770.0287644 0.5653662 Ketihley
20-06-2021 03-20-34 780.1105608 0.5727684 Ketihley
20-06-2021 03-20-39 790.0445802 0.5800621 Ketihley
20-06-2021 03-20-44 800.0887854 0.5874367 Ketihley
20-06-2021 03-20-49 810.0322026 0.5947373 Ketihley
20-06-2021 03-20-54 820.1009238 0.6021299 Ketihley
20-06-2021 03-20-59 830.053194 0.609437 Ketihley
20-06-2021 03-21-04 839.9609268 0.6167114 Ketihley
20-06-2021 03-21-10 850.0681926 0.6241323 Ketihley
20-06-2021 03-21-15 860.0207352 0.6314396 Ketihley
20-06-2021 03-21-20 870.0968112 0.6388376 Ketihley
20-06-2021 03-21-25 880.0652892 0.6461566 Ketihley
20-06-2021 03-21-30 890.1352362 0.6535501 Ketihley
20-06-2021 03-21-35 900.1023522 0.6608681 Ketihley
20-06-2021 03-21-40 910.04073 0.668165 Ketihley
20-06-2021 03-21-45 920.1471786 0.6755853 Ketihley
20-06-2021 03-21-50 930.0836496 0.6828808 Ketihley
20-06-2021 03-21-55 940.162041 0.6902805 Ketihley
20-06-2021 03-22-00 950.098512 0.697576 Ketihley
20-06-2021 03-22-06 960.0292626 0.7048673 Ketihley
20-06-2021 03-22-11 970.100163 0.7122615 Ketihley
20-06-2021 03-22-16 980.0201538 0.7195449 Ketihley
20-06-2021 03-22-21 990.1044018 0.7269489 Ketihley
20-06-2021 03-22-26 1000.0275252 0.7342346 Ketihley
20-06-2021 03-22-31 1010.0894364 0.7416222 Ketihley
20-06-2021 03-22-36 1020.0309468 0.7489214 Ketihley
20-06-2021 03-22-41 1029.952572 0.756206 Ketihley
20-06-2021 03-22-46 1040.059293 0.7636265 Ketihley
20-06-2021 03-22-51 1049.9929038 0.7709199 Ketihley
20-06-2021 03-22-56 1060.0764708 0.7783234 Ketihley
20-06-2021 03-23-02 1070.039637 0.7856385 Ketihley
20-06-2021 03-23-07 1080.1132614 0.7930347 Ketihley
20-06-2021 03-23-12 1090.0768362 0.8003501 Ketihley
20-06-2021 03-23-17 1100.0142606 0.8076463 Ketihley
20-06-2021 03-23-22 1110.1160784 0.8150632 Ketihley
20-06-2021 03-23-27 1120.05432 0.82236 Ketihley
20-06-2021 03-23-32 1130.1286254 0.8297567 Ketihley
20-06-2021 03-23-37 1140.0690462 0.8370551 Ketihley
20-06-2021 03-23-42 1149.9977538 0.8443449 Ketihley
20-06-2021 03-23-48 1160.086905 0.8517525 Ketihley
20-06-2021 03-23-53 1170.0019926 0.8590323 Ketihley
20-06-2021 03-23-58 1180.0782048 0.8664304 Ketihley
20-06-2021 03-24-03 1189.9990128 0.8737144 Ketihley
20-06-2021 03-24-08 1200.0586086 0.8811003 Ketihley
20-06-2021 03-24-13 1209.996714 0.888397 Ketihley
20-06-2021 03-24-18 1219.9226976 0.8956848 Ketihley
20-06-2021 03-24-23 1230.033096 0.903108 Ketihley
20-06-2021 03-24-28 1239.9713376 0.9104048 Ketihley
20-06-2021 03-24-33 1250.081736 0.917828 Ketihley
20-06-2021 03-24-38 1260.016845 0.9251225 Ketihley
20-06-2021 03-24-44 1270.0876092 0.9325166 Ketihley
20-06-2021 03-24-49 1280.0611266 0.9398393 Ketihley
20-06-2021 03-24-54 1289.9974614 0.9471347 Ketihley
20-06-2021 03-24-59 1300.1003688 0.9545524 Ketihley
20-06-2021 03-25-04 1289.9914686 0.9471303 Ketihley
20-06-2021 03-25-09 1280.0415138 0.9398249 Ketihley
20-06-2021 03-25-14 1270.0955088 0.9325224 Ketihley
20-06-2021 03-25-19 1260.0184794 0.9251237 Ketihley
20-06-2021 03-25-24 1250.0753346 0.9178233 Ketihley
20-06-2021 03-25-29 1239.9604416 0.9103968 Ketihley
20-06-2021 03-25-34 1230.0223362 0.9031001 Ketihley
20-06-2021 03-25-39 1219.9226976 0.8956848 Ketihley
20-06-2021 03-25-44 1210.0033878 0.8884019 Ketihley
20-06-2021 03-25-50 1200.0549312 0.8810976 Ketihley
20-06-2021 03-25-55 1189.995063 0.8737115 Ketihley
20-06-2021 03-26-00 1180.0765704 0.8664292 Ketihley
20-06-2021 03-26-05 1169.991369 0.8590245 Ketihley
20-06-2021 03-26-10 1160.076009 0.8517445 Ketihley
20-06-2021 03-26-15 1149.9889008 0.8443384 Ketihley
20-06-2021 03-26-20 1140.0644154 0.8370517 Ketihley
20-06-2021 03-26-25 1130.135163 0.8297615 Ketihley
20-06-2021 03-26-30 1120.0554096 0.8223608 Ketihley
20-06-2021 03-26-35 1110.1141716 0.8150618 Ketihley
20-06-2021 03-26-40 1100.0088126 0.8076423 Ketihley
20-06-2021 03-26-45 1090.0649868 0.8003414 Ketihley
20-06-2021 03-26-50 1080.1056342 0.7930291 Ketihley
20-06-2021 03-26-56 1070.0373216 0.7856368 Ketihley
20-06-2021 03-27-01 1060.0770156 0.7783238 Ketihley
20-06-2021 03-27-06 1049.9915418 0.7709189 Ketihley
20-06-2021 03-27-11 1040.055888 0.763624 Ketihley
20-06-2021 03-27-16 1029.948486 0.756203 Ketihley
20-06-2021 03-27-21 1020.0225024 0.7489152 Ketihley
20-06-2021 03-27-26 1010.080992 0.741616 Ketihley
20-06-2021 03-27-31 1000.019217 0.7342285 Ketihley
20-06-2021 03-27-36 990.0994986 0.7269453 Ketihley
20-06-2021 03-27-41 980.0227416 0.7195468 Ketihley
20-06-2021 03-27-46 970.0958046 0.7122583 Ketihley
20-06-2021 03-27-52 960.0225888 0.7048624 Ketihley
20-06-2021 03-27-57 950.0967414 0.6975747 Ketihley
20-06-2021 03-28-02 940.1542776 0.6902748 Ketihley
20-06-2021 03-28-07 930.0735708 0.6828734 Ketihley
20-06-2021 03-28-12 920.136555 0.6755775 Ketihley
20-06-2021 03-28-17 910.0355544 0.6681612 Ketihley
20-06-2021 03-28-22 900.085872 0.660856 Ketihley
20-06-2021 03-28-27 890.1278814 0.6535447 Ketihley
20-06-2021 03-28-32 880.0543932 0.6461486 Ketihley
20-06-2021 03-28-37 870.0833274 0.6388277 Ketihley
20-06-2021 03-28-42 860.0018034 0.6314257 Ketihley
20-06-2021 03-28-47 850.0641066 0.6241293 Ketihley
20-06-2021 03-28-53 839.9546616 0.6167068 Ketihley
20-06-2021 03-28-58 830.0403912 0.6094276 Ketihley
20-06-2021 03-29-03 820.0870314 0.6021197 Ketihley
20-06-2021 03-29-08 810.02907 0.594735 Ketihley
20-06-2021 03-29-13 800.0791152 0.5874296 Ketihley
20-06-2021 03-29-18 790.0309602 0.5800521 Ketihley
20-06-2021 03-29-23 780.1026612 0.5727626 Ketihley
20-06-2021 03-29-28 770.0204562 0.5653601 Ketihley
20-06-2021 03-29-34 760.10496 0.55808 Ketihley
20-06-2021 03-29-39 750.1465608 0.5507684 Ketihley
20-06-2021 03-29-44 740.074707 0.5433735 Ketihley
20-06-2021 03-29-49 730.1261142 0.5360691 Ketihley
20-06-2021 03-29-54 720.0409128 0.5286644 Ketihley
20-06-2021 03-29-59 710.0934096 0.5213608 Ketihley
20-06-2021 03-30-04 700.1294262 0.5140451 Ketihley
20-06-2021 03-30-09 690.0510348 0.5066454 Ketihley
20-06-2021 03-30-14 680.0967216 0.4993368 Ketihley
20-06-2021 03-30-19 670.0074342 0.4919291 Ketihley
20-06-2021 03-30-24 660.0414078 0.4846119 Ketihley
20-06-2021 03-30-29 649.9604286 0.4772103 Ketihley
20-06-2021 03-30-34 640.0260006 0.4699163 Ketihley
20-06-2021 03-30-40 630.0744114 0.4626097 Ketihley
20-06-2021 03-30-45 620.017131 0.4552255 Ketihley
20-06-2021 03-30-50 610.0734414 0.4479247 Ketihley
20-06-2021 03-30-55 600.016161 0.4405405 Ketihley
20-06-2021 03-31-00 590.071518 0.433239 Ketihley
20-06-2021 03-31-05 580.0102878 0.4258519 Ketihley
20-06-2021 03-31-10 570.0776304 0.4185592 Ketihley
20-06-2021 03-31-15 560.14293 0.411265 Ketihley
20-06-2021 03-31-20 550.0766604 0.4038742 Ketihley
20-06-2021 03-31-25 540.1091358 0.3965559 Ketihley
20-06-2021 03-31-30 530.0213466 0.3891493 Ketihley
20-06-2021 03-31-35 520.0648542 0.3818391 Ketihley
20-06-2021 03-31-41 509.9815596 0.3744358 Ketihley
20-06-2021 03-31-46 500.040594 0.367137 Ketihley
20-06-2021 03-31-51 490.078926 0.359823 Ketihley
20-06-2021 03-31-56 479.9869146 0.3524133 Ketihley
20-06-2021 03-32-01 470.0263362 0.3451001 Ketihley
20-06-2021 03-32-06 459.9438588 0.3376974 Ketihley
20-06-2021 03-32-11 450.021825 0.3304125 Ketihley
20-06-2021 03-32-16 440.0650602 0.3231021 Ketihley
20-06-2021 03-32-21 430.0070988 0.3157174 Ketihley
20-06-2021 03-32-26 420.0634092 0.3084166 Ketihley
20-06-2021 03-32-31 409.991964 0.301022 Ketihley
20-06-2021 03-32-37 400.054812 0.293726 Ketihley
20-06-2021 03-32-42 389.9890872 0.2863356 Ketihley
20-06-2021 03-32-47 380.0712756 0.2790538 Ketihley
20-06-2021 03-32-52 370.1237724 0.2717502 Ketihley
20-06-2021 03-32-57 360.0677178 0.2643669 Ketihley
20-06-2021 03-33-02 350.0950176 0.2570448 Ketihley
20-06-2021 03-33-08 340.0134936 0.2496428 Ketihley
20-06-2021 03-33-13 330.0559116 0.2423318 Ketihley
20-06-2021 03-33-18 319.9565454 0.2349167 Ketihley
20-06-2021 03-33-23 310.0301532 0.2276286 Ketihley
20-06-2021 03-33-28 300.0599046 0.2203083 Ketihley
20-06-2021 03-33-33 289.9719792 0.2129016 Ketihley
20-06-2021 03-33-38 280.0015944 0.2055812 Ketihley
20-06-2021 03-33-43 269.9275614 0.1981847 Ketihley
20-06-2021 03-33-48 259.9773342 0.1908791 Ketihley
20-06-2021 03-33-54 250.04958 0.18359 Ketihley
20-06-2021 03-33-59 239.9833104 0.1761992 Ketihley
20-06-2021 03-34-04 230.0347176 0.1688948 Ketihley
20-06-2021 03-34-09 219.9730788 0.1615074 Ketihley
20-06-2021 03-34-14 210.0352458 0.1542109 Ketihley
20-06-2021 03-34-19 199.971564 0.146822 Ketihley
20-06-2021 03-34-24 190.0300536 0.1395228 Ketihley
20-06-2021 03-34-29 180.1097904 0.1322392 Ketihley
20-06-2021 03-34-34 170.047743 0.1248515 Ketihley
20-06-2021 03-34-39 160.074498 0.117529 Ketihley
20-06-2021 03-34-44 149.9982858 0.1101309 Ketihley
20-06-2021 03-34-49 140.0225892 0.1028066 Ketihley
20-06-2021 03-34-54 129.94634976 0.09540848 Ketihley
20-06-2021 03-34-59 119.9919276 0.0880998 Ketihley
20-06-2021 03-35-04 110.05292328 0.08080244 Ketihley
20-06-2021 03-35-09 99.97825014 0.07340547 Ketihley
20-06-2021 03-35-14 90.00554994 0.06608337 Ketihley
20-06-2021 03-35-19 79.90644252 0.05866846 Ketihley
20-06-2021 03-35-24 69.96284826 0.05136773 Ketihley
20-06-2021 03-35-29 60.03863526 0.04408123 Ketihley
20-06-2021 03-35-34 49.95946752 0.03668096 Ketihley
20-06-2021 03-35-39 40.03921794 0.02939737 Ketihley
20-06-2021 03-35-44 29.97089172 0.02200506 Ketihley
20-06-2021 03-35-49 20.0386974 0.0147127 Ketihley
20-06-2021 03-35-54 9.970348026 0.007320373 Ketihley
20-06-2021 03-35-59 0.01537191336 1.128628e-05 Ketihley
20-06-2021 03-36-05 -9.706016514 -0.007126297 Ketihley
20-06-2021 03-36-10 -19.8102219 -0.01454495 Ketihley
20-06-2021 03-36-15 -29.73270516 -0.02183018 Ketihley
20-06-2021 03-36-20 -39.79762638 -0.02921999 Ketihley
20-06-2021 03-36-25 -49.72523076 -0.03650898 Ketihley
20-06-2021 03-36-30 -59.81408232 -0.04391636 Ketihley
20-06-2021 03-36-35 -69.75649164 -0.05121622 Ketihley
20-06-2021 03-36-40 -79.69151892 -0.05851066 Ketihley
20-06-2021 03-36-45 -89.78836542 -0.06592391 Ketihley
20-06-2021 03-36-50 -99.72794178 -0.07322169 Ketihley
20-06-2021 03-36-55 -109.82642268 -0.08063614 Ketihley
20-06-2021 03-37-00 -119.79229926 -0.08795323 Ketihley
20-06-2021 03-37-05 -129.73011864 -0.09524972 Ketihley
20-06-2021 03-37-10 -139.826325 -0.1026625 Ketihley
20-06-2021 03-37-15 -149.7721938 -0.1099649 Ketihley
20-06-2021 03-37-20 -159.8741478 -0.1173819 Ketihley
20-06-2021 03-37-25 -169.80735 -0.124675 Ketihley
20-06-2021 03-37-33 -179.8974546 -0.1320833 Ketihley
20-06-2021 03-37-38 -189.8277966 -0.1393743 Ketihley
20-06-2021 03-37-43 -199.765221 -0.1466705 Ketihley
20-06-2021 03-37-48 -209.841978 -0.154069 Ketihley
20-06-2021 03-37-53 -219.7547502 -0.1613471 Ketihley
20-06-2021 03-37-58 -229.8379086 -0.1687503 Ketihley
20-06-2021 03-38-03 -239.7860928 -0.1760544 Ketihley
20-06-2021 03-38-08 -249.8447352 -0.1834396 Ketihley
20-06-2021 03-38-13 -259.7842026 -0.1907373 Ketihley
20-06-2021 03-38-18 -269.7214908 -0.1980334 Ketihley
20-06-2021 03-38-23 -279.8250792 -0.2054516 Ketihley
20-06-2021 03-38-28 -289.764819 -0.2127495 Ketihley
20-06-2021 03-38-33 -299.866773 -0.2201665 Ketihley
20-06-2021 03-38-38 -309.8171364 -0.2274722 Ketihley
20-06-2021 03-38-43 -319.758102 -0.234771 Ketihley
20-06-2021 03-38-49 -329.8529736 -0.2421828 Ketihley
20-06-2021 03-38-54 -339.808104 -0.249492 Ketihley
20-06-2021 03-38-59 -349.9063806 -0.2569063 Ketihley
20-06-2021 03-39-04 -359.8734966 -0.2642243 Ketihley
20-06-2021 03-39-09 -369.9339096 -0.2716108 Ketihley
20-06-2021 03-39-13 -379.872015 -0.2789075 Ketihley
20-06-2021 03-39-18 -389.7947298 -0.2861929 Ketihley
20-06-2021 03-39-23 -399.8731212 -0.2935926 Ketihley
20-06-2021 03-39-29 -409.81218 -0.30089 Ketihley
20-06-2021 03-39-34 -419.8659192 -0.3082716 Ketihley
20-06-2021 03-39-39 -429.8101536 -0.3155728 Ketihley
20-06-2021 03-39-43 -439.8659358 -0.3229559 Ketihley
20-06-2021 03-39-49 -449.8111236 -0.3302578 Ketihley
20-06-2021 03-39-54 -459.7406484 -0.3375482 Ketihley
20-06-2021 03-39-59 -469.8462798 -0.3449679 Ketihley
20-06-2021 03-40-04 -479.801274 -0.352277 Ketihley
20-06-2021 03-40-09 -489.8894718 -0.3596839 Ketihley
20-06-2021 03-40-14 -499.8474624 -0.3669952 Ketihley
20-06-2021 03-40-19 -509.7793026 -0.3742873 Ketihley
20-06-2021 03-40-24 -519.8804394 -0.3817037 Ketihley
20-06-2021 03-40-29 -529.8426522 -0.3890181 Ketihley
20-06-2021 03-40-35 -539.9177748 -0.3964154 Ketihley
20-06-2021 03-40-40 -549.8806686 -0.4037303 Ketihley
20-06-2021 03-40-45 -559.937268 -0.411114 Ketihley
20-06-2021 03-40-50 -569.8813662 -0.4184151 Ketihley
20-06-2021 03-40-55 -579.8057154 -0.4257017 Ketihley
20-06-2021 03-41-00 -589.886967 -0.4331035 Ketihley
20-06-2021 03-41-05 -599.8196244 -0.4403962 Ketihley
20-06-2021 03-41-10 -609.8717292 -0.4477766 Ketihley
20-06-2021 03-41-15 -619.827132 -0.455086 Ketihley
20-06-2021 03-41-20 -629.8803264 -0.4624672 Ketihley
20-06-2021 03-41-25 -639.8218368 -0.4697664 Ketihley
20-06-2021 03-41-30 -649.7653902 -0.4770671 Ketihley
20-06-2021 03-41-35 -659.8469142 -0.4844691 Ketihley
20-06-2021 03-41-40 -669.803679 -0.4917795 Ketihley
20-06-2021 03-41-45 -679.8792102 -0.4991771 Ketihley
20-06-2021 03-41-50 -689.8412868 -0.5064914 Ketihley
20-06-2021 03-41-55 -699.9097356 -0.5138838 Ketihley
20-06-2021 03-42-00 -709.8711312 -0.5211976 Ketihley
20-06-2021 03-42-05 -719.8402902 -0.5285171 Ketihley
20-06-2021 03-42-10 -729.9042444 -0.5359062 Ketihley
20-06-2021 03-42-15 -739.869726 -0.543223 Ketihley
20-06-2021 03-42-20 -749.93763 -0.550615 Ketihley
20-06-2021 03-42-25 -759.8717856 -0.5579088 Ketihley
20-06-2021 03-42-31 -769.8226938 -0.5652149 Ketihley
20-06-2021 03-42-36 -779.883924 -0.572602 Ketihley
20-06-2021 03-42-41 -789.8045958 -0.5798859 Ketihley
20-06-2021 03-42-46 -799.8660984 -0.5872732 Ketihley
20-06-2021 03-42-51 -809.8042038 -0.5945699 Ketihley
20-06-2021 03-42-56 -819.8617566 -0.6019543 Ketihley
20-06-2021 03-43-01 -829.8072168 -0.6092564 Ketihley
20-06-2021 03-43-06 -839.754039 -0.6165595 Ketihley
20-06-2021 03-43-11 -849.8250756 -0.6239538 Ketihley
20-06-2021 03-43-16 -859.7928726 -0.6312723 Ketihley
20-06-2021 03-43-21 -869.869902 -0.638671 Ketihley
20-06-2021 03-43-27 -879.8353836 -0.6459878 Ketihley
20-06-2021 03-43-32 -889.9043772 -0.6533806 Ketihley
20-06-2021 03-43-37 -899.8623678 -0.6606919 Ketihley
20-06-2021 03-43-42 -909.8226738 -0.6680049 Ketihley
20-06-2021 03-43-47 -919.8933018 -0.6753989 Ketihley
20-06-2021 03-43-52 -929.8526544 -0.6827112 Ketihley
20-06-2021 03-43-57 -939.9057126 -0.6900923 Ketihley
20-06-2021 03-44-02 -949.8473592 -0.6973916 Ketihley
20-06-2021 03-44-07 -959.7902316 -0.7046918 Ketihley
20-06-2021 03-44-12 -969.8378418 -0.7120689 Ketihley
20-06-2021 03-44-17 -979.7824848 -0.7193704 Ketihley
20-06-2021 03-44-22 -989.8306398 -0.7267479 Ketihley
20-06-2021 03-44-27 -999.7703796 -0.7340458 Ketihley
20-06-2021 03-44-32 -1009.8295668 -0.7414314 Ketihley
20-06-2021 03-44-37 -1019.770941 -0.7487305 Ketihley
20-06-2021 03-44-42 -1029.7034622 -0.7560231 Ketihley
20-06-2021 03-44-47 -1039.7908428 -0.7634294 Ketihley
20-06-2021 03-44-52 -1049.7416148 -0.7707354 Ketihley
20-06-2021 03-44-57 -1059.8255904 -0.7781392 Ketihley
20-06-2021 03-45-02 -1069.7762262 -0.7854451 Ketihley
20-06-2021 03-45-07 -1079.8381374 -0.7928327 Ketihley
20-06-2021 03-45-12 -1089.7962642 -0.8001441 Ketihley
20-06-2021 03-45-17 -1099.7616096 -0.8074608 Ketihley
20-06-2021 03-45-22 -1109.83932 -0.81486 Ketihley
20-06-2021 03-45-27 -1119.7925436 -0.8221678 Ketihley
20-06-2021 03-45-32 -1129.8488706 -0.8295513 Ketihley
20-06-2021 03-45-37 -1139.7882018 -0.8368489 Ketihley
20-06-2021 03-45-42 -1149.7291674 -0.8441477 Ketihley
