Date Time Gauge Helium
05-Mar-2024 13:51:07 4038.84 5383.77372
05-Mar-2024 13:57:31 4039.34 5384.44022
05-Mar-2024 14:00:56 4039.61 5384.80013
05-Mar-2024 14:06:07 4040.2 5385.5866
05-Mar-2024 14:10:42 4040.8 5386.3864
05-Mar-2024 14:16:44 4041.65 5387.51945
05-Mar-2024 14:25:49 4043.26 5389.66558
05-Mar-2024 14:36:42 4045.38 5392.49154
05-Mar-2024 14:43:20 4046.69 5394.23777
05-Mar-2024 14:43:41 4046.81 5394.39773
05-Mar-2024 14:59:42 4048.75 5396.98375
06-Mar-2024 11:01:43 4056.975 5407.947675
07-Mar-2024 11:58:29 4065.522 5419.340826
10-Mar-2024 15:57:23 4089.212 5450.919596
13-Mar-2024 11:13:12 4108.978 5477.267674
14-Mar-2024 11:37:21 4115.949 5486.560017
18-Mar-2024 10:48:58 4146.258 5526.961914
18-Mar-2024 12:25:48 4146 5526.618
18-Mar-2024 12:31:52 4147.1 5528.0843
18-Mar-2024 12:39:21 4147.535 5528.664155
18-Mar-2024 12:41:15 4146.258 5526.961914
18-Mar-2024 12:43:04 4147 5527.951
18-Mar-2024 12:52:46 4148.529 5529.989157
18-Mar-2024 12:59:03 4149.07 5530.71031
18-Mar-2024 13:04:19 4149.6 5531.4168
18-Mar-2024 13:09:39 4150 5531.95
18-Mar-2024 13:09:46 4150.3 5532.3499
18-Mar-2024 13:12:58 4150.75 5532.94975
18-Mar-2024 13:18:13 4151.62 5534.10946
18-Mar-2024 13:23:07 4152.5 5535.2825
18-Mar-2024 13:26:59 4153.4 5536.4822
18-Mar-2024 13:32:17 4155.09 5538.73497
19-Mar-2024 11:32:33 4166.655 5554.151115
20-Mar-2024 10:52:16 4174.218 5564.232594
21-Mar-2024 10:28:04 4181.61 5574.08613
24-Mar-2024 12:22:06 4203.755 5603.605415
25-Mar-2024 12:20:15 4210.628 5612.767124
26-Mar-2024 12:15:29 4217.386 5621.775538
31-Mar-2024 10:51:27 4250.003 5665.253999
01-Apr-2024 12:40:53 4257.127 5674.750291
01-Apr-2024 12:46:10 4257.74 5675.56742
01-Apr-2024 12:52:17 4258.062 5675.996646
01-Apr-2024 12:57:53 4258.371 5676.408543
01-Apr-2024 13:03:46 4258.708 5676.857764
01-Apr-2024 13:07:27 4258.932 5677.156356
01-Apr-2024 13:11:19 4259.224 5677.545592
01-Apr-2024 13:16:44 4259.701 5678.181433
01-Apr-2024 13:21:57 4260.22 5678.87326
01-Apr-2024 13:27:01 4260.88 5679.75304
01-Apr-2024 13:31:42 4261 5679.913
01-Apr-2024 13:31:57 4261.57 5680.67281
01-Apr-2024 13:35:51 4262.24 5681.56592
01-Apr-2024 13:40:19 4263.13 5682.75229
01-Apr-2024 13:46:50 4264.52 5684.60516
01-Apr-2024 13:53:31 4266.2 5686.8446
01-Apr-2024 14:23:32 4268.436 5689.825188
03-Apr-2024 12:21:37 4284.911 5711.786363
07-Apr-2024 11:23:08 4314.347 5751.024551
08-Apr-2024 11:57:17 4321.438 5760.476854
09-Apr-2024 11:20:06 4327.444 5768.482852
10-Apr-2024 14:03:57 4334.18 5777.46194
11-Apr-2024 11:28:52 4339.487 5784.536171
12-Apr-2024 13:01:45 4347.798 5795.614734
13-Apr-2024 15:41:25 4355.08 5805.32164
14-Apr-2024 14:22:24 4361.305 5813.619565
15-Apr-2024 11:43:45 4367.162 5821.426946
16-Apr-2024 10:45:54 4373.444 5829.800852
16-Apr-2024 13:02:29 4374.153 5830.745949
16-Apr-2024 13:10:36 4374.99 5831.86167
16-Apr-2024 13:16:26 4375.49 5832.52817
16-Apr-2024 13:28:19 4376.1 5833.3413
16-Apr-2024 13:35:31 4376.52 5833.90116
16-Apr-2024 13:41:23 4376.92 5834.43436
16-Apr-2024 13:54:19 4378.04 5835.92732
16-Apr-2024 14:12:02 4380.6 5839.3398
16-Apr-2024 14:20:13 4382.223 5841.503259
16-Apr-2024 14:20:33 4382.3 5841.6059
16-Apr-2024 14:21:22 4382.49 5841.85917
16-Apr-2024 14:22:02 4382 5841.206
16-Apr-2024 14:23:03 4382.87 5842.36571
16-Apr-2024 14:32:18 4385.5 5845.8715
16-Apr-2024 14:32:44 4385.5 5845.8715
16-Apr-2024 14:33:04 4374.153 5830.745949
16-Apr-2024 14:33:07 4385.5 5845.8715
17-Apr-2024 10:58:18 4394.387 5857.717871
18-Apr-2024 09:12:07 4402 5867.866
21-Apr-2024 14:41:39 4426.75 5900.85775
23-Apr-2024 14:23:43 4440.87 5919.67971
25-Apr-2024 08:47:21 4453.17 5936.07561
29-Apr-2024 12:24:40 4481.29 5973.55957
30-Apr-2024 11:50:07 4487.443 5981.761519
01-May-2024 11:24:16 4494.311 5990.916563
01-May-2024 11:47:47 4494.435 5991.081855
01-May-2024 11:51:48 4494.91 5991.71503
01-May-2024 11:56:37 4495.48 5992.47484
01-May-2024 11:56:51 4495.46 5992.44818
01-May-2024 12:01:11 4495.53 5992.54149
01-May-2024 12:01:15 4495.83 5992.94139
01-May-2024 12:10:45 4496.64 5994.02112
01-May-2024 12:14:35 4497.06 5994.58098
01-May-2024 12:22:59 4498.04 5995.88732
01-May-2024 12:30:02 4498.85 5996.96705
01-May-2024 12:35:19 4499.6 5997.9668
01-May-2024 12:38:38 4500.1 5998.6333
01-May-2024 12:39:45 4500.3 5998.8999
01-May-2024 12:43:09 4500.9 5999.6997
01-May-2024 12:49:28 4502.1 6001.2993
01-May-2024 12:53:36 4503 6002.499
01-May-2024 12:58:11 4504 6003.832
01-May-2024 12:58:25 4504.1 6003.9653
01-May-2024 13:01:32 4504.88 6005.00504
01-May-2024 13:07:58 4506.57 6007.25781
02-May-2024 09:24:16 4515.699 6019.426767
05-May-2024 11:02:24 4540.385 6052.333205
06-May-2024 11:58:54 4548.149 6062.682617
08-May-2024 11:26:19 4562.319 6081.571227
09-May-2024 09:58:20 4568.906 6090.351698
12-May-2024 10:37:29 4589.749 6118.135417
13-May-2024 11:47:14 4596.797 6127.530401
15-May-2024 10:11:23 4609.642 6144.652786
15-May-2024 12:57:43 4610.407 6145.672531
15-May-2024 12:57:48 4610.407 6145.672531
15-May-2024 13:02:59 4611 6146.463
15-May-2024 13:09:55 4611.389 6146.981537
15-May-2024 13:19:06 4611.889 6147.648037
15-May-2024 13:22:39 4612 6147.796
15-May-2024 13:25:18 4612.384 6148.307872
15-May-2024 13:31:11 4612.92 6149.02236
15-May-2024 13:35:26 4613.4 6149.6622
15-May-2024 13:35:41 4613.43 6149.70219
15-May-2024 13:40:05 4614.02 6150.48866
15-May-2024 13:40:11 4614.04 6150.51532
15-May-2024 13:49:45 4615.57 6152.55481
15-May-2024 13:55:38 4616.72 6154.08776
15-May-2024 14:03:10 4618.43 6156.36719
15-May-2024 14:14:01 4621.84 6160.91272
16-May-2024 10:23:29 4631.969 6174.414677
19-May-2024 11:18:32 4656.016 6206.469328
20-May-2024 10:30:04 4662.884 6215.624372
22-May-2024 10:39:16 4676.028 6233.145324
23-May-2024 14:19:08 4683.304 6242.844232
26-May-2024 10:34:32 4700.717 6266.055761
27-May-2024 11:09:05 4706.85 6274.23105
28-May-2024 10:23:26 4712.594 6281.887802
29-May-2024 10:43:43 4718.85 6290.22705
30-May-2024 11:18:38 4724.85 6298.22505
09-Jun-2024 10:23:34 4760.834 6346.191722
